play_id,play_title,section,act,scene,scene_index_in_play,unit_index_in_play,type,speaker_original,speaker_normalized,original_text,vader_score,dl_score,dl2_score
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,1,stage_direction,,,Enter DEMETRIUS and PHILO,0.0,0.9838,0.07868
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,2,speech,PHILO,PHILO,"Nay, but this dotage of our general’s
O’erflows the measure. Those his goodly eyes,
That o’er the files and musters of the war
Have glowed like plated Mars, now bend, now turn
The office and devotion of their view
Upon a tawny front. His captain’s heart,
Which in the scuffles of great fights hath burst
The buckles on his breast, reneges all temper
And is become the bellows and the fan
To cool a gypsy’s lust.",0.9178,-0.99688,-0.70092
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,3,stage_direction,,,"Flourish. Enter ANTONY, CLEOPATRA, her ladies, the train, with eunuchs fanning her",0.0,0.991,0.12851
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,4,speech,PHILO,PHILO,"Look where they come.
Take but good note, and you shall see in him
The triple pillar of the world transformed
Into a strumpet’s fool. Behold and see.",0.5563,-0.99639,0.05652
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,5,speech,CLEOPATRA,CLEOPATRA,"If it be love indeed, tell me how much.",0.6697,0.99175,-0.00923
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,6,speech,ANTONY,ANTONY,There’s beggary in the love that can be reckoned.,0.7086,0.99495,-0.46104
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,7,speech,CLEOPATRA,CLEOPATRA,I’ll set a bourn how far to be beloved.,0.6908,0.99691,0.00912
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,8,speech,ANTONY,ANTONY,"Then must thou needs find out new heaven, new earth.",0.8934,0.99024,-0.13605
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,9,stage_direction,,,Enter a MESSENGER,0.0,0.95817,0.02267
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,10,speech,MESSENGER,MESSENGER,"News, my good lord, from Rome.",0.4404,0.98291,0.59768
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,11,speech,ANTONY,ANTONY,"Grates me, the sum.",-0.4019,-0.99698,0.47409
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,12,speech,CLEOPATRA,CLEOPATRA,"Nay, hear them, Antony.
Fulvia perchance is angry. Or who knows
If the scarce-bearded Caesar have not sent
His powerful mandate to you, “Do this, or this.
Take in that kingdom, and enfranchise that.
Perform ’t, or else we damn thee.”",-0.5563,-0.98362,0.38081
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,13,speech,ANTONY,ANTONY,"How, my love?",0.7717,-0.99884,-0.05679
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,14,speech,CLEOPATRA,CLEOPATRA,"Perchance? Nay, and most like.
You must not stay here longer. Your dismission
Is come from Caesar. Therefore hear it, Antony.
Where’s Fulvia’s process? Caesar’s, I would say—both?
Call in the messengers. As I am Egypt’s queen,
Thou blushest, Antony, and that blood of thine
Is Caesar’s homager. Else so thy cheek pays shame
When shrill-tongued Fulvia scolds. The messengers!",0.7033,0.12642,0.5274
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,15,speech,ANTONY,ANTONY,"Let Rome in Tiber melt and the wide arch
Of the ranged empire fall. Here is my space.
Kingdoms are clay. Our dungy earth alike
Feeds beast as man. The nobleness of life
Is to do thus, when such a mutual pair
And such a twain can do ’t, in which I bind,
On pain of punishment, the world to weet
We stand up peerless.",-0.0516,0.98336,-0.80885
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,16,speech,CLEOPATRA,CLEOPATRA,"Excellent falsehood!
Why did he marry Fulvia, and not love her?
I’ll seem the fool I am not. Antony
Will be himself.",-0.826,-0.99786,-0.64113
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,17,speech,ANTONY,ANTONY,"But stirred by Cleopatra.
Now, for the love of Love and her soft hours,
Let’s not confound the time with conference harsh.
There’s not a minute of our lives should stretch
Without some pleasure now. What sport tonight?",0.9572,0.99728,-0.46226
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,18,speech,CLEOPATRA,CLEOPATRA,Hear the ambassadors.,0.0,0.88751,0.0417
antony-and-cleopatra,Antony and Cleopatra,main,1,1,1,19,speech,ANTONY,ANTONY,"Fie, wrangling Queen!
Whom every thing becomes—to chide, to laugh,
To weep, whose every passion fully strives
To make itself, in thee, fair and admired!
No messenger but thine, and all alone
Tonight we’ll wander through the streets and note
The qualities of people. Come, my Queen,
Last night you did desire it.— [To the MESSENGER] Speak
not to us.",0.6404,0.99437,0.87219
